"CO_SEQ_ID";"NU_VTMID";"DT_VTMIDDT";"CO_VTMIDPREV";"ST_INVALID";"NO_NM";"NO_ABBREVNM";"AU_AUDIT_CREATE_DATETIME";"AU_AUDIT_CHANGE_DATETIME";"AU_AUDIT_CREATE_USERNAME";"AU_AUDIT_CHANGE_USERNAME";"NU_VERSION";"ST_REGISTRO_ATIVO";"ST_CHANGE_APPROVE"
"11214";"@brasil17393498118";;;;"Abacavir";;"1485171345";"1671461304";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11215";"@brasil10435971058";;;;"Abiraterona";;"1485171345";"1643406951";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11216";"@brasil19999361241";;;;"Acarbose";;"1485171345";"1643406961";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11217";"@brasil18688893343";;;;"Aceclofenaco";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11218";"@brasil13446383301";;;;"Acetato de Ciproterona + Valerato de Estradiol";;"1485171345";"1643252337";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11219";"@brasil11165236784";;;;"Acetato de Noretisterona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11220";"@brasil15487034324";;;;"Estradiol + Acetato de Noretisterona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11221";"@brasil13939461579";;;;"Etinilestradiol + Acetato de Noretisterona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11222";"@brasil13236205234";;;;"Acetazolamida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11223";"@brasil14362641743";;;;"Acetilcisteína";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11224";"@brasil12104593320";;;;"Aciclovir";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11225";"@brasil17435041680";;;;"Ácido Acetilsalicílico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11226";"@brasil10861428752";;;;"Ácido Acetilsalicílico + Mononitrato de Isossorbida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11227";"@brasil12002019026";;;;"Ácido Alendrônico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11228";"@brasil17425809181";;;;"Ácido Alendrônico + Carbonato de Cálcio + Colecalciferol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11229";"@brasil11122989142";;;;"Ácido Alendrônico + Colecalciferol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11230";"@brasil13337518472";;;;"Ácido Ascórbico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11231";"@brasil13318625243";;;;"Ácido Ascórbico + Zinco";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11232";"@brasil16580571108";;;;"Ácido Fólico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11233";"@brasil12946980122";;;;"Ferripolimaltose + Ácido Fólico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11234";"@brasil14993187592";;;;"Glicinato Férrico + Ácido Fólico ";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11235";"@brasil16124997906";;;;"Ácido Fólico + Piridoxina + Cianocobalamina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11236";"@brasil15645427064";;;;"Ácido Ibandrônico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11237";"@brasil19852141912";;;;"Ácido Mefenâmico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11238";"@brasil12324428680";;;;"Ácido Micofenólico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11239";"@brasil12065717969";;;;"Ácido Nalidíxico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11240";"@brasil13355304116";;;;"Ácido Nicotínico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11241";"@brasil10579366981";;;;"Ácido Tióctico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11242";"@brasil12830922865";;;;"Ácido Tranexâmico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11243";"@brasil12416513693";;;;"Ácido Ursodesoxicólico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11244";"@brasil13589800179";;;;"Ácido Valproico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11245";"@brasil10699460124";;;;"Acitretina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11246";"@brasil12727900390";;;;"Adefovir";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11247";"@brasil11541121891";;;;"Aesculus hippocastanum L. (Castanha da Índia)";;"1485171345";"1649354916";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11248";"@brasil19521908590";;;;"Agomelatina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11249";"@brasil12986177589";;;;"Albendazol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11250";"@brasil16365162483";;;;"Alfacalcidol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11251";"@brasil12867279957";;;;"Alfuzosina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11252";"@brasil15240912645";;;;"Alisquireno";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11253";"@brasil17602723665";;;;"Alisquireno + Hidroclorotiazida";;"1485171345";"1643252244";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11254";"@brasil12290880699";;;;"Alopurinol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11255";"@brasil18646232808";;;;"Alprazolam";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11256";"@brasil16358522255";;;;"Amantadina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11257";"@brasil15853913160";;;;"Ambrisentana";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11258";"@brasil10193999343";;;;"Amilorida + Clortalidona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11259";"@brasil13408257544";;;;"Amilorida + Hidroclorotiazida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11260";"@brasil16459289998";;;;"Aminaftona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11261";"@brasil12071677670";;;;"Aminobenzoato de Potássio";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11262";"@brasil10980518664";;;;"Aminofilina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11263";"@brasil18687560620";;;;"Amiodarona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11264";"@brasil10496247419";;;;"Amissulprida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11265";"@brasil16418555541";;;;"Amitriptilina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11266";"@brasil10604035760";;;;"Amitriptilina + Clordiazepóxido";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11267";"@brasil13764512485";;;;"Amoxicilina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11268";"@brasil17010455453";;;;"Amoxicilina + Ácido Clavulânico";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11269";"@brasil13758740119";;;;"Amoxicilina + Sulbactam";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11270";"@brasil17762334547";;;;"Ampicilina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11271";"@brasil17535452689";;;;"Amprenavir";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11272";"@brasil14390260114";;;;"Anagrelida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11273";"@brasil19344942809";;;;"Anastrozol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11274";"@brasil13553934015";;;;"Anfepramona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11275";"@brasil19734841955";;;;"Anlodipino";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11276";"@brasil18012408042";;;;"Anlodipino + Atenolol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11277";"@brasil10857514654";;;;"Anlodipino + Atorvastatina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11278";"@brasil10250349453";;;;"Anlodipino + Benazepril";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11279";"@brasil18679203611";;;;"Anlodipino + Enalapril";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11280";"@brasil12644970008";;;;"Anlodipino + Losartana";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11281";"@brasil17187239514";;;;"Ramipril + Anlodipino";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11282";"@brasil18001287855";;;;"Valsartana + Anlodipino";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11283";"@brasil18444721043";;;;"Apixabana";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11284";"@brasil18219741961";;;;"Aprepitanto";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11285";"@brasil15764546984";;;;"Arginina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11286";"@brasil14163509349";;;;"Arginina + Ornitina + Citrulina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11287";"@brasil13523906098";;;;"Aripiprazol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11288";"@brasil15129002755";;;;"Arteméter + Lumefantrina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11289";"@brasil15073295788";;;;"Artesunato + Mefloquina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11290";"@brasil19979470984";;;;"Asenapina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11291";"@brasil14677467870";;;;"Aspartato de Magnésio + Carbonato de Cálcio + Ranitidina + Colecalciferol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11292";"@brasil13448926705";;;;"Atazanavir";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11293";"@brasil13212230225";;;;"Atenolol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11294";"@brasil15714371319";;;;"Atenolol + Clortalidona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11295";"@brasil18935166231";;;;"Atenolol + Nifedipino";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11296";"@brasil17532717507";;;;"Atorvastatina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11297";"@brasil10858089150";;;;"Azatioprina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11298";"@brasil11692293538";;;;"Azitromicina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11299";"@brasil15887200547";;;;"Baclofeno";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11300";"@brasil14359122433";;;;"Bamifilina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11301";"@brasil14134010833";;;;"Beclometasona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11302";"@brasil17592687174";;;;"Benazepril";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11303";"@brasil15561403682";;;;"Benazepril + Hidroclorotiazida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11304";"@brasil15028957196";;;;"Benciclano";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11305";"@brasil18460575245";;;;"Benzbromarona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11306";"@brasil17216004948";;;;"Benznidazol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11307";"@brasil10698299314";;;;"Betacaroteno";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11308";"@brasil11843482032";;;;"Betaistina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11309";"@brasil17122512529";;;;"Betametasona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11310";"@brasil10082116861";;;;"Betametildigoxina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11311";"@brasil19043047024";;;;"Betanecol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11312";"@brasil14968884851";;;;"Bezafibrato";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11313";"@brasil17715283488";;;;"Bicalutamida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11314";"@brasil13669763200";;;;"Bilastina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11315";"@brasil15202965842";;;;"Biperideno";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11316";"@brasil15005539919";;;;"Bisacodil + Docusato de Sódio";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11317";"@brasil19418802379";;;;"Bisoprolol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11318";"@brasil12077392452";;;;"Bisoprolol + Hidroclorotiazida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11319";"@brasil12130555427";;;;"Boceprevir";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11320";"@brasil14420600089";;;;"Borago Officinalis L.";;"1485171345";"1652726841";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11321";"@brasil15711334472";;;;"Bosentana";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11322";"@brasil15294872404";;;;"Bromazepam";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11323";"@brasil19340358914";;;;"Brometo de Otilônio";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11324";"@brasil10817177667";;;;"Bromocriptina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11325";"@brasil16064811902";;;;"Bromoprida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11326";"@brasil17872526818";;;;"Bronfeniramina + Fenilefrina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11327";"@brasil11168198697";;;;"Brosimum gaudichaudii";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11328";"@brasil12223413336";;;;"Buclizina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11329";"@brasil17612470896";;;;"Budesonida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11330";"@brasil11392114786";;;;"Formoterol + Budesonida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11331";"@brasil14123161549";;;;"Bumetanida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11332";"@brasil16439463696";;;;"Bupropiona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11333";"@brasil19827834142";;;;"Buspirona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11334";"@brasil19820779932";;;;"Cabergolina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11335";"@brasil19620397544";;;;"Calcitriol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11336";"@brasil18639648236";;;;"Canagliflozina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11337";"@brasil14337048859";;;;"Candesartana";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11338";"@brasil15766299892";;;;"Candesartana + Felodipino";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11339";"@brasil15820353193";;;;"Candesartana + Hidroclorotiazida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11340";"@brasil11802866599";;;;"Capecitabina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11341";"@brasil11553273722";;;;"Captopril";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11342";"@brasil12357769125";;;;"Carbamazepina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11343";"@brasil17129024765";;;;"Carbonato de Cálcio";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11344";"@brasil18571816763";;;;"Carbonato de Cálcio + Colecalciferol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11345";"@brasil11472009830";;;;"Carbonato de Cálcio + Lactogliconato de Cálcio";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11346";"@brasil11644599167";;;;"Carbonato de Lítio";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11347";"@brasil13806966657";;;;"Carbonato de Lodenafila";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11348";"@brasil14101036090";;;;"Carvedilol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11349";"@brasil19084280791";;;;"Cassia angustifolia + Tamarindus indica + Cassia fistula + Coriandrum sativum";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11350";"@brasil13118295997";;;;"Cefaclor";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11351";"@brasil18338637916";;;;"Cefadroxila";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11352";"@brasil12338301903";;;;"Cefalexina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11353";"@brasil16675596074";;;;"Cefuroxima";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11354";"@brasil16363074970";;;;"Celecoxibe";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11355";"@brasil11788586937";;;;"Cetirizina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11356";"@brasil19853710083";;;;"Cetoconazol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11357";"@brasil13902789915";;;;"Cetoprofeno";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11358";"@brasil19952819634";;;;"Cetotifeno";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11359";"@brasil18055728735";;;;"Cianocobalamina + Piridoxina + Tiamina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11360";"@brasil10420185084";;;;"Ciclobenzaprina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11361";"@brasil17933739522";;;;"Ciclobenzaprina + Cafeína";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11362";"@brasil18408142669";;;;"Clonixinato de Lisina + Ciclobenzaprina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11363";"@brasil18239495089";;;;"Ciclofenila";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11364";"@brasil15973047748";;;;"Ciclofosfamida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11365";"@brasil15146753781";;;;"Ciclosporina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11366";"@brasil17814625972";;;;"Cilazapril";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11367";"@brasil13632868828";;;;"Cilostazol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11368";"@brasil14720466531";;;;"Cimetidina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11369";"@brasil12703726479";;;;"Cimicifuga racemosa";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11370";"@brasil19357233110";;;;"Cinacalcete";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11371";"@brasil18674986424";;;;"Cinarizina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11372";"@brasil15303233101";;;;"Ciprofibrato";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11373";"@brasil10491206542";;;;"Ciprofloxacino";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11374";"@brasil16546333716";;;;"Ciproterona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11375";"@brasil11258049262";;;;"Citalopram";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11376";"@brasil16651245471";;;;"Citicolina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11377";"@brasil19482079881";;;;"Citrato de Cálcio + Colecalciferol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11378";"@brasil17456663302";;;;"Citrato de Potássio";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11379";"@brasil18837077176";;;;"Claritromicina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11380";"@brasil11815396287";;;;"Clindamicina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11381";"@brasil12565750210";;;;"Clobazam";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11382";"@brasil17382562500";;;;"Clofazimina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11383";"@brasil19215562182";;;;"Clomifeno";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11384";"@brasil13930123720";;;;"Clomipramina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11385";"@brasil12003932363";;;;"Clonazepam";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11386";"@brasil18229290960";;;;"Clonidina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11387";"@brasil15134658025";;;;"Clonixinato de Lisina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11388";"@brasil10985417552";;;;"Clopidogrel";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11389";"@brasil19523113991";;;;"Clorambucila";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11390";"@brasil14659317613";;;;"Cloranfenicol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11391";"@brasil14727246401";;;;"Clordiazepóxido";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11392";"@brasil19658279472";;;;"Cloreto de Potássio";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11393";"@brasil14109658470";;;;"Cloridrato de Quinina + Papaverina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11394";"@brasil11573454244";;;;"Cloridrato de Sevelâmer";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11395";"@brasil15538296116";;;;"Clorpromazina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11396";"@brasil12971118159";;;;"Clorpropamida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11397";"@brasil18240702754";;;;"Clortalidona";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11398";"@brasil12290159604";;;;"Clorzoxazona + Paracetamol";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11399";"@brasil16728690066";;;;"Cloxazolam";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11400";"@brasil16772971828";;;;"Clozapina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11401";"@brasil13678789252";;;;"Cobamamida";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11402";"@brasil18075031085";;;;"Codeína";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11403";"@brasil19338787977";;;;"Colchicina";;"1485171345";"1485171345";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11404";"@brasil12468846944";;;;"Colecalciferol";;"1485171346";"1485171346";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11405";"@brasil14327871094";;;;"Crizotinibe";;"1485171346";"1485171346";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11406";"@brasil14232814947";;;;"Curcuma longa";;"1485171346";"1485171346";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11407";"@brasil18180461764";;;;"Cybara scolymus (Alcachofra)";;"1485171346";"1485171346";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11408";"@brasil18203864289";;;;"Daclatasvir";;"1485171346";"1485171346";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11409";"@brasil16477936464";;;;"Danazol";;"1485171346";"1485171346";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11410";"@brasil17778089759";;;;"Dantroleno";;"1485171346";"1485171346";"anonymous";"1";"0";"ACTIVE";"APPROVED"
"11411";"@brasil19456639715";;;;"Dapagliflozina";;"1485171346";"1485171346";"anonymous";"1";"0";"ACTIVE";"APPROVED"
